Date_Time,Gas,eDag,eNacht,SMA_3000,SMA_7000,SMA,Temperatuur,Water
2017-01-25 05:54,2744.705,166975.1,129649.9,2.654,5.430,8.084,1.0,656.090
2017-01-26 07:18,2771.452,166988.0,129649.9,6.187,12.468,18.655,-4.0,656.526
2017-01-27 06:03,2780.371,166987.6,129649.9,4.136,8.260,12.396,-3.5,657.106
2017-01-28 08:07,2792.310,167001.7,129649.9,4.211,8.264,12.475,5.0,657.500
2017-01-29 09:42,2802.033,167012.1,129649.9,4.719,7.977,12.696,5.5,657.917
2017-01-30 05:40,2816.882,167023.1,129649.9,0.567,1.142,1.709,6.0,658.408
2017-01-31 08:30,2831.957,167044.4,129649.9,1.333,2.692,4.025,4.0,658.768
2017-02-01 05:38,2839.798,167060.4,129649.9,1.938,3.956,5.894,3.0,659.217
2017-02-02 08:27,2848.718,167087.3,129649.9,4.738,9.720,14.458,6.5,659.813
2017-02-03 05:53,2857.478,167095.7,129649.9,2.959,7.773,10.732,9.5,660.042
2017-02-04 10:17,2871.611,167113.5,129649.9,1.089,2.215,3.304,5.5,660.772
2017-02-05 08:30,2884.646,167131.8,129649.9,2.226,4.481,6.707,2.5,661.107
2017-02-06 05:48,2894.629,167143.1,129649.9,3.100,7.781,10.881,3.5,661.392
2017-02-07 05:35,2910.878,167153.7,129649.9,1.186,2.426,3.612,5.5,661.700
2017-02-08 05:39,2921.975,167171.2,129649.9,0.986,1.993,2.979,5.0,662.141
2017-02-09 05:44,2935.619,167187.8,129649.9,3.745,7.676,11.421,1.5,662.416
2017-02-10 05:44,2953.409,167193.4,129649.9,1.335,2.707,4.042,-2.0,662.613
2017-02-11 09:30,2982.591,167214.5,129649.9,0.626,2.182,2.808,0.0,663.120
2017-02-12 07:49,2992.349,167240.0,129649.9,3.495,7.539,11.034,3.0,663.877
2017-02-13 11:21,3012.765,167256.4,129649.9,8.242,18.625,26.867,3.5,665.168
2017-02-14 05:25,3019.224,167250.0,129649.9,8.054,18.476,26.53,1.0,665.407
2017-02-15 05:42,3036.016,167243.3,129649.9,5.768,13.982,19.75,3.5,665.907
2017-02-16 07:04,3049.480,167248.5,129649.9,8.382,18.336,26.718,5.0,666.363
2017-02-17 05:52,3058.278,167236.0,129649.9,2.037,4.149,6.186,6.0,666.510
2017-02-18 07:39,3071.634,167249.4,129649.9,6.526,14.250,20.776,7.0,666.972
2017-02-19 10:24,3086.917,167253.0,129649.9,2.192,4.466,6.658,5.5,667.329
2017-02-20 07:02,3100.222,167264.6,129649.9,0.930,1.876,2.806,7.5,667.604
2017-02-21 05:50,3113.028,167281.6,129649.9,2.058,4.099,6.157,10.0,667.875
2017-02-22 05:57,3119.450,167301.7,129649.9,0.656,1.318,1.974,9.5,668.636
2017-02-23 05:59,3126.549,167327.6,129649.9,2.823,6.196,9.019,9.0,668.981
2017-02-24 05:56,3139.707,167339.7,129649.9,6.133,13.443,19.576,3.0,669.330
2017-02-25 08:14,3159.732,167339.7,129649.9,4.255,8.365,12.62,1.0,669.576
2017-02-26 11:41,3174.358,167350.4,129649.9,2.847,5.737,8.584,10.0,670.092
2017-02-27 09:11,3180.752,167370.0,129649.9,2.095,4.165,6.26,10.5,670.498
2017-02-28 07:15,3188.127,167385.5,129649.9,4.516,9.544,14.06,5.0,670.815
2017-03-01 07:45,3202.421,167405.8,129649.9,3.285,6.704,9.989,6.0,671.613
2017-03-02 05:45,3212.230,167416.6,129649.9,2.796,5.805,8.601,6.0,672.087
2017-03-03 05:49,3228.149,167443.0,129649.9,4.572,9.039,13.611,2.5,672.883
2017-03-04 09:00,,,129649.9,3.369,6.768,10.137,,
2017-03-05 09:00,,,129649.9,3.600,6.838,10.438,,
2017-03-06 05:52,3257.658,167486.5,129649.9,3.586,7.775,11.361,6.0,674.511
2017-03-07 06:51,3276.429,167491.7,129649.9,6.897,16.173,23.07,5.5,674.710
2017-03-08 08:07,3290.570,167490.9,129649.9,1.289,2.594,3.883,5.0,675.114
2017-03-09 09:12,3305.512,167514.0,129649.9,6.642,15.936,22.578,10.0,675.729
2017-03-10 06:02,3313.028,167513.2,129649.9,12.867,27.107,39.974,3.5,676.191
2017-03-11 11:12,3325.920,167493.9,129649.9,7.500,14.402,21.902,12.5,676.708
2017-03-12 08:39,3335.513,167500.2,129649.9,13.690,31.933,45.623,6.0,677.135
2017-03-13 07:12,3346.540,167481.8,129649.9,9.086,18.231,27.317,2.0,677.945
2017-03-14 09:00,,,129649.9,12.603,26.611,39.214,,
2017-03-15 09:00,,,129649.9,12.194,27.060,39.254,,
2017-03-16 07:16,3367.045,167445.0,129649.9,14.249,31.866,46.115,4.5,679.342
2017-03-17 07:13,3370.887,167426.3,129649.9,9.111,19.131,28.242,9.5,679.908
2017-03-18 09:00,,,129649.9,1.619,3.298,4.917,,
2017-03-19 09:00,,,129649.9,3.375,6.923,10.298,,
2017-03-20 05:36,3400.317,167442.1,129649.9,3.628,7.125,10.753,10.0,681.069
2017-03-21 05:41,3410.170,167447.6,129649.9,10.115,22.156,32.271,8.5,681.314
2017-03-22 05:42,3422.128,167434.8,129649.9,11.207,24.435,35.642,1.0,681.711
2017-03-23 07:54,3434.946,167421.5,129649.9,15.267,34.163,49.43,4.0,682.144
2017-03-24 05:54,3440.714,167392.9,129649.9,15.248,36.840,52.088,5.5,682.567
2017-03-25 07:14,3448.818,167369.0,129649.9,14.753,38.260,53.013,4.5,683.140
2017-03-26 09:30,3456.019,167344.4,129649.9,16.116,37.840,53.956,5.5,683.792
2017-03-27 05:57,3461.280,167313.8,129649.9,15.916,39.573,55.489,5.0,684.635
2017-03-28 06:03,3466.054,167279.9,129649.9,13.814,29.308,43.122,7.5,685.068
2017-03-29 05:59,3469.572,167258.0,129649.9,8.523,17.674,26.197,10.0,685.530
2017-03-30 05:57,3471.958,167256.2,129649.9,14.991,35.287,50.278,10.5,686.090
2017-03-31 06:12,3475.097,167237.0,129649.9,9.265,17.419,26.684,12.5,686.772
2017-04-01 08:40,3476.322,167232.8,129649.9,4.244,8.419,12.663,12.0,687.270
2017-04-02 09:04,3485.453,167239.0,129649.9,13.037,31.761,44.798,7.0,687.650
2017-04-03 06:09,3488.303,167216.0,129649.9,10.958,31.175,42.133,6.0,687.962
2017-04-04 09:36,3498.181,167209.7,129649.9,11.750,25.231,36.981,8.0,688.782
2017-04-05 06:01,3501.681,167193.5,129649.9,8.628,18.190,26.818,6.0,689.331
2017-04-06 09:00,,,129649.9,7.147,14.446,21.593,,
2017-04-07 12:41,3528.553,167184.5,129649.9,7.306,13.378,20.684,16.0,690.255
2017-04-08 09:14,3535.512,167193.3,129649.9,14.297,40.595,54.892,9.5,690.635
2017-04-09 09:26,3540.279,167157.7,129649.9,16.577,42.563,59.14,8.5,691.093
2017-04-10 11:08,3542.346,167116.1,129649.9,10.056,22.529,32.585,12.0,691.712
2017-04-11 10:37,3551.926,167110.7,129649.9,12.462,26.663,39.125,8.0,692.371
2017-04-12 08:35,3557.373,167092.1,129649.9,9.653,19.516,29.169,7.5,693.013
2017-04-13 12:54,3565.302,167081.4,129649.9,14.631,34.745,49.376,13.5,693.680
2017-04-14 07:39,3571.657,167064.9,129649.9,5.878,11.530,17.408,3.5,694.211
2017-04-15 08:29,3581.801,167065.5,129649.9,6.627,14.299,20.926,8.5,694.452
2017-04-16 10:56,3593.860,167068.0,129649.9,12.149,27.621,39.77,11.0,694.953
2017-04-17 12:14,3602.598,167043.7,129649.9,12.202,29.697,41.899,7.5,695.151
2017-04-18 06:00,3610.068,167023.8,129649.9,14.125,34.936,49.061,0.5,695.417
2017-04-19 06:55,3621.847,167000.5,129649.9,14.019,31.655,45.674,0.0,695.868
2017-04-20 05:54,3634.379,166986.9,129649.9,18.950,46.288,65.238,-1.0,696.379
2017-04-21 08:02,3643.907,166943.5,129649.9,7.254,15.478,22.732,7.5,696.894
2017-04-22 11:59,3652.336,166940.1,129649.9,8.502,16.941,25.443,11.0,697.406
2017-04-23 09:00,,,129649.9,9.384,20.503,29.887,,
2017-04-24 07:04,3672.059,166937.8,129649.9,12.653,24.551,37.204,2.0,698.126
2017-04-25 07:29,3678.924,166931.4,129649.9,11.946,31.174,43.12,6.0,698.506
2017-04-26 07:32,3690.591,166914.6,129649.9,6.649,27.676,34.325,2.0,699.256
2017-04-27 07:08,3700.519,166899.6,129649.9,11.400,25.626,37.026,1.0,699.600
2017-04-28 07:56,3712.073,166886.3,129649.9,10.214,21.764,31.978,5.0,700.273
2017-04-29 08:13,3724.314,166875.8,129649.9,7.324,23.088,30.412,3.5,700.721
2017-04-30 09:00,,,129649.9,15.503,43.113,58.616,,
2017-05-01 09:00,,,129649.9,7.959,17.279,25.238,,
2017-05-02 05:43,3740.279,166813.5,129649.9,5.946,12.212,18.158,6.0,701.691
2017-05-03 05:41,3750.512,166816.0,129649.9,5.962,23.461,29.423,8.0,702.332
2017-05-04 05:40,3755.988,166803.6,129649.9,9.481,19.624,29.105,9.5,702.667
2017-05-05 08:39,3764.591,166801.8,129649.9,8.252,18.744,26.996,8.0,703.062
2017-05-06 08:28,3772.406,166795.2,129649.9,17.445,40.043,57.488,8.5,703.645
2017-05-07 09:00,,,129649.9,8.005,15.555,23.56,,
2017-05-08 06:15,3778.735,166768.3,129649.9,6.517,15.420,21.937,8.0,704.880
2017-05-09 05:49,3787.930,166768.6,129649.9,18.716,49.736,68.452,2.5,705.478
2017-05-10 05:54,3792.959,166722.0,129649.9,16.655,48.922,65.577,4.5,705.936
2017-05-11 05:46,3796.392,166685.5,129649.9,9.807,21.816,31.623,9.0,706.986
2017-05-12 05:41,3797.352,166670.8,129649.9,13.216,27.060,40.276,13.5,707.246
2017-05-13 07:30,3798.442,166653.3,129649.9,11.430,24.270,35.7,15.0,707.739
2017-05-14 08:32,3799.330,166634.7,129649.9,16.506,35.173,51.679,16.0,708.263
2017-05-15 05:50,3799.840,166599.5,129649.9,15.369,39.210,54.579,9.5,708.532
2017-05-16 06:51,3800.596,166565.4,129649.9,15.033,32.952,47.985,16.5,709.074
2017-05-17 05:56,3800.899,166535.5,129649.9,17.047,44.200,61.247,19.0,709.541
2017-05-18 07:39,3801.210,166500.3,129649.9,9.634,21.130,30.764,17.5,709.931
2017-05-19 05:53,3801.628,166485.2,129649.9,6.170,12.521,18.691,14.0,710.217
2017-05-20 09:00,,,129649.9,17.740,42.508,60.248,,
2017-05-21 09:00,,,129649.9,18.188,38.369,56.557,,
2017-05-22 05:51,3805.870,166410.8,129649.9,15.577,39.095,54.672,12.0,711.868
2017-05-23 05:58,3806.327,166378.0,129649.9,17.760,43.941,61.701,15.0,712.564
2017-05-24 05:47,3806.759,166339.0,129649.9,16.287,39.129,55.416,13.0,713.142
2017-05-25 09:37,3807.429,166325.3,129649.9,16.304,51.304,67.608,17.5,713.819
2017-05-26 08:35,3808.222,166296.4,129649.9,18.213,52.113,70.326,20.5,715.290
2017-05-27 08:25,3808.445,166293.7,129649.9,13.557,46.201,59.758,23.5,716.003
2017-05-28 08:38,3808.922,166339.9,129649.9,13.964,40.199,54.163,21.5,716.753
2017-05-29 08:09,3809.180,166384.4,129649.9,13.189,31.339,44.528,22.5,717.199
2017-05-30 05:42,3809.180,166394.7,129649.9,9.232,27.081,36.313,21.5,717.442
2017-05-31 06:39,3809.441,166419.3,129649.9,12.605,38.280,50.885,13.5,717.890
2017-06-01 08:12,3809.882,166439.3,129649.9,14.947,41.613,56.56,16.5,719.404
2017-06-02 05:44,3810.093,166453.8,129649.9,12.846,39.419,52.265,17.5,719.907
2017-06-03 08:46,3810.402,166475.3,129649.9,9.724,26.759,36.483,23.0,720.621
2017-06-04 09:05,3810.672,166514.6,129649.9,11.173,29.279,40.452,19.0,721.396
2017-06-05 08:57,3811.011,166534.2,129649.9,11.993,39.279,51.272,17.5,721.662
2017-06-06 09:00,,,129649.9,10.529,37.387,47.916,,
2017-06-07 09:00,,,129649.9,12.506,32.480,44.986,,
2017-06-08 09:00,,,129649.9,13.623,41.070,54.693,,
2017-06-09 06:01,3813.077,166592.6,129649.9,11.483,36.995,48.478,17.5,724.139
2017-06-10 09:21,3813.515,166624.2,129649.9,15.020,49.295,64.315,20.0,724.548
2017-06-11 08:28,3813.927,166629.2,129649.9,12.139,30.075,42.214,22.5,724.996
2017-06-12 05:39,3814.341,166667.7,129649.9,10.215,19.455,29.67,15.5,726.535
2017-06-13 05:39,3814.673,166710.9,129649.9,13.222,31.046,44.268,13.5,727.024
2017-06-14 05:41,3815.122,166735.3,129649.9,14.392,50.404,64.796,13.0,728.984
2017-06-15 07:42,3815.522,166744.7,129649.9,16.507,41.203,57.71,20.5,729.430
2017-06-16 05:40,3815.879,166756.5,129649.9,12.174,30.632,42.806,15.5,730.034
2017-06-17 08:52,3816.502,166797.3,129649.9,11.274,25.072,36.346,18.0,730.528
2017-06-18 09:00,,,129649.9,13.947,42.031,55.978,,
2017-06-19 06:42,3817.348,166856.0,129649.9,15.224,46.788,62.012,18.5,732.344
2017-06-20 09:00,,,129649.9,15.994,38.960,54.954,,
2017-06-21 09:00,,,129649.9,17.061,45.235,62.296,,
2017-06-22 09:00,,,129649.9,15.061,35.617,50.678,,
2017-06-23 06:38,3818.065,166908.0,129649.9,16.995,46.329,63.324,19.5,735.716
2017-06-24 08:43,3818.636,166925.4,129649.9,5.831,11.836,17.667,20.0,736.142
2017-06-25 10:08,3818.983,166983.3,129649.9,7.987,15.960,23.947,18.5,736.310
2017-06-26 05:40,3819.549,167005.6,129649.9,17.693,47.917,65.61,16.5,736.661
2017-06-27 06:38,3820.064,166999.7,129649.9,7.187,14.491,21.678,15.0,737.202
2017-06-28 05:42,3820.491,167050.8,129649.9,12.234,26.792,39.026,17.5,737.737
2017-06-29 07:55,3821.271,167084.8,129649.9,13.162,29.047,42.209,16.0,738.353
2017-06-30 07:37,3821.954,167102.6,129649.9,12.084,29.114,41.198,16.0,738.751
2017-07-01 09:00,,,,3.530,7.253,10.783,,
2017-07-02 09:00,,,,12.959,36.135,49.094,,
2017-07-03 06:37,3824.142,167219.6,129649.9,13.577,32.087,45.664,9.5,741.193
2017-07-04 06:50,3825.035,167243.5,129649.9,14.736,43.952,58.688,16.0,741.903
2017-07-05 06:46,3825.176,167246.4,129649.9,16.330,43.608,59.938,16.5,742.132
2017-07-06 05:44,3825.730,167239.1,129649.9,12.048,27.547,39.595,16.5,744.248
2017-07-07 07:53,3826.300,167260.2,129649.9,15.915,43.254,,22.0,744.594
2017-07-08 07:36,3826.871,167272.4,129649.9,13.015,28.353,,20.0,744.962
2017-07-09 09:32,3827.281,167301.2,129649.9,14.450,35.767,,20.0,745.521
2017-07-10 05:39,3827.498,167290.8,129649.9,13.949,28.819,,17.5,745.988
2017-07-11 08:25,3828.168,167306.7,129649.9,12.342,25.109,,17.0,746.479
2017-07-12 05:41,3828.384,167307.9,129649.9,8.167,20.227,,16.5,746.965
2017-07-13 07:57,3829.234,167337.0,129649.9,14.690,39.317,,14.0,747.274
2017-07-14 07:47,3830.537,167331.2,129649.9,10.028,21.333,,15.5,747.888
2017-07-15 08:32,3831.505,167357.2,129649.9,12.235,25.724,,15.5,748.748
2017-07-16 08:05,3832.110,167372.1,129649.9,8.608,17.406,,17.5,749.207
2017-07-17 06:39,3832.490,167395.0,129649.9,17.134,43.510,,18.0,749.737
2017-07-18 08:14,3833.165,167382.4,129649.9,17.524,48.962,,17.0,750.213
2017-07-19 07:56,3833.461,167358.8,129649.9,10.664,23.197,,24.0,750.627
2017-07-20 05:45,3833.786,167363.2,129649.9,12.072,27.991,,19.5,750.927
2017-07-21 09:27,3834.296,167380.6,129649.9,15.617,42.854,,20.5,751.423
2017-07-22 09:32,3834.427,167374.8,129649.9,11.075,23.651,,21.0,751.836
2017-07-23 08:58,3834.564,167386.5,129649.9,9.308,25.965,,16.6,752.251
2017-07-24 09:22,3835.184,167408.0,129649.9,10.174,23.848,,16.5,752.617
2017-07-25 06:56,3835.440,167412.1,129649.9,8.778,17.345,,13.5,752.898
2017-07-26 06:43,3836.066,167438.7,129649.9,12.412,32.512,,14.5,753.359
2017-07-27 05:42,3836.733,167450.0,129649.9,15.869,34.816,,17.5,754.268
2017-07-28 05:46,3837.385,167444.6,129649.9,10.716,24.239,,13.5,754.755
2017-07-29 08:09,3837.966,167455.8,129649.9,11.465,28.752,,19.0,755.171
2017-07-30 08:24,3838.474,167457.4,129649.9,13.565,33.516,,23.5,755.581
2017-07-31 05:40,3838.962,167453.6,129649.9,14.978,35.697,,15.5,756.235
2017-08-01 07:11,3839.539,167440.9,129649.9,11.259,23.526,,16.0,756.625
2017-08-02 06:37,3839.971,167441.3,129649.9,9.068,16.874,,16.5,756.904
2017-08-03 06:34,3840.437,167453.2,129649.9,14.360,38.777,,18.0,757.201
2017-08-04 06:37,3840.858,167441.9,129649.9,11.904,25.625,,17.0,757.442
2017-08-05 09:00,,,,10.503,23.787,,,
2017-08-06 09:00,,,,15.095,40.568,,,
2017-08-07 06:39,3842.379,167454.0,129649.9,15.481,44.543,,11.5,758.653
2017-08-08 06:41,3842.571,167441.0,129649.9,3.286,6.990,,15.5,759.168
2017-08-09 06:13,3842.998,167474.9,129649.9,10.967,23.478,,14.0,759.580
2017-08-10 06:35,3843.541,167486.0,129649.9,3.253,6.483,,15.0,759.925
2017-08-11 06:38,3844.218,167534.5,129649.9,14.467,31.146,,14.5,760.371
2017-08-12 08:07,3844.900,167540.7,129649.9,4.805,9.824,,15.0,760.859
2017-08-13 08:53,3845.978,167580.2,129649.9,12.818,34.500,,15.0,761.418
2017-08-14 05:43,3846.380,167573.3,129649.9,15.141,43.259,,13.5,761.695
2017-08-15 08:23,3846.807,167560.8,129649.9,5.770,12.483,,18.0,762.001
2017-08-16 05:45,3847.555,167586.4,129649.9,11.586,23.505,,14.0,762.618
2017-08-17 06:59,3848.173,167598.7,129649.9,5.085,10.184,,16.5,762.994
2017-08-18 08:56,3848.492,167634.0,129649.9,7.944,16.720,,17.0,763.305
2017-08-19 09:00,3849.014,167665.2,129649.9,8.216,18.182,,13.5,763.907
2017-08-20 08:13,3849.658,167696.2,129649.9,12.697,28.950,,12.0,764.396
2017-08-21 09:00,,,,11.190,26.614,,,
2017-08-22 09:00,,,,15.269,37.417,,,
2017-08-23 09:00,,,,11.359,28.156,,,
2017-08-24 07:36,3850.871,167688.7,129649.9,12.479,28.343,,16.5,765.577
2017-08-25 07:54,3851.580,167700.5,129649.9,10.567,21.499,,14.5,766.484
2017-08-26 07:16,3852.075,167723.8,129649.9,10.715,26.545,,17.5,767.219
2017-08-27 08:39,3852.817,167740.1,129649.9,13.295,30.700,,18.0,767.766
2017-08-28 07:46,3853.053,167738.5,129649.9,14.217,35.669,,16.0,768.102
2017-08-29 07:51,3853.370,167746.2,129649.9,14.090,36.422,,17.5,769.284
2017-08-30 08:26,3853.706,167755.2,129649.9,7.830,15.476,,19.0,770.775
2017-08-31 07:35,3854.351,167774.9,129649.9,9.120,25.471,,13.5,771.448
2017-09-01 07:36,3854.583,167795.9,129649.9,11.145,30.155,,11.0,771.669
2017-09-02 08:35,3855.087,167830.8,129649.9,9.827,24.858,,13.5,772.523
2017-09-03 09:16,3855.871,167866.0,129649.9,11.990,30.154,,11.0,773.062
2017-09-04 13:00,3856.495,167886.0,129649.9,6.455,12.674,,22.0,773.579
2017-09-05 05:39,3856.788,167900.1,129649.9,,,,16.5,773.790
